# lat	lon	mean_z1	std_z1	mean_z2	std_z2
176.0057	-38.6001	332.72	370.20	288.51	379.83
176.0078	-38.6001	331.88	364.64	288.53	374.41
176.0099	-38.6001	330.96	359.40	288.63	369.35
176.0120	-38.6001	329.97	354.48	288.79	364.64
176.0141	-38.6001	328.89	349.85	289.00	360.27
176.0162	-38.6001	327.71	345.48	289.25	356.19
176.0183	-38.6001	326.43	341.34	289.53	352.38
176.0204	-38.6001	325.06	337.39	289.81	348.79
176.0225	-38.6001	323.60	333.59	290.07	345.37
176.0246	-38.6001	322.06	329.91	290.31	342.11
176.0267	-38.6001	320.46	326.34	290.50	338.96
176.0288	-38.6001	318.83	322.87	290.65	335.92
176.0309	-38.6001	317.20	319.52	290.74	333.00
176.0330	-38.6001	315.61	316.33	290.78	330.22
176.0351	-38.6001	314.12	313.36	290.78	327.63
176.0372	-38.6001	312.79	310.69	290.75	325.31
176.0393	-38.6001	311.69	308.40	290.70	323.32
176.0414	-38.6001	310.90	306.62	290.65	321.77
176.0435	-38.6001	310.49	305.43	290.61	320.76
176.0456	-38.6001	310.53	304.94	290.61	320.35
176.0477	-38.6001	311.07	305.20	290.65	320.62
176.0498	-38.6001	312.13	306.23	290.75	321.57
176.0519	-38.6001	313.70	308.00	290.92	323.21
176.0540	-38.6001	315.75	310.46	291.15	325.46
176.0561	-38.6001	318.24	313.51	291.44	328.25
176.0582	-38.6001	321.09	317.04	291.78	331.49
176.0603	-38.6001	324.26	320.94	292.17	335.08
176.0624	-38.6001	327.67	325.12	292.60	338.91
176.0645	-38.6001	331.26	329.47	293.06	342.91
176.0666	-38.6001	335.00	333.92	293.55	347.00
176.0687	-38.6001	338.83	338.41	294.06	351.12
176.0708	-38.6001	342.73	342.89	294.59	355.23
176.0729	-38.6001	346.66	347.32	295.14	359.30
176.0751	-38.6001	350.59	351.69	295.70	363.30
176.0772	-38.6001	354.50	355.97	296.28	367.22
176.0793	-38.6001	358.35	360.16	296.85	371.04
176.0814	-38.6001	362.12	364.23	297.42	374.76
176.0835	-38.6001	365.79	368.20	297.97	378.39
176.0856	-38.6001	369.32	372.05	298.50	381.91
176.0877	-38.6001	372.69	375.79	299.00	385.34
176.0898	-38.6001	375.89	379.42	299.46	388.68
176.0919	-38.6001	378.88	382.96	299.87	391.95
176.0940	-38.6001	381.67	386.41	300.24	395.14
176.0961	-38.6001	384.22	389.78	300.55	398.29
176.0982	-38.6001	386.55	393.09	300.81	401.39
176.1003	-38.6001	388.64	396.35	301.02	404.47
176.1024	-38.6001	390.50	399.58	301.18	407.55
176.1045	-38.6001	392.12	402.81	301.30	410.64
176.1066	-38.6001	393.52	406.03	301.37	413.76
176.1087	-38.6001	394.69	409.29	301.42	416.94
176.1108	-38.6001	395.65	412.60	301.44	420.20
176.1129	-38.6001	396.39	415.98	301.44	423.55
176.1150	-38.6001	396.94	419.46	301.44	427.03
176.1171	-38.6001	397.29	423.06	301.43	430.66
176.1192	-38.6001	397.46	426.79	301.43	434.45
176.1213	-38.6001	397.46	430.67	301.43	438.43
176.1234	-38.6001	397.31	434.72	301.45	442.58
176.1255	-38.6001	397.01	438.92	301.48	446.92
176.1276	-38.6001	396.60	443.28	301.52	451.44
176.1297	-38.6001	396.08	447.79	301.57	456.12
176.1318	-38.6001	395.47	452.45	301.62	460.96
176.1339	-38.6001	394.80	457.23	301.68	465.94
176.1360	-38.6001	394.07	462.12	301.74	471.05
176.1381	-38.6001	393.31	467.12	301.79	476.26
176.1402	-38.6001	392.51	472.21	301.85	481.57
176.1423	-38.6001	391.70	477.39	301.89	486.96
176.1444	-38.6001	390.88	482.64	301.94	492.42
176.1465	-38.6001	390.05	487.96	301.97	497.95
176.1486	-38.6001	389.22	493.35	302.00	503.54
176.1507	-38.6001	388.41	498.79	302.03	509.19
176.1528	-38.6001	387.60	504.29	302.05	514.88
176.1549	-38.6001	386.81	509.84	302.06	520.62
176.1570	-38.6001	386.03	515.44	302.06	526.41
176.1591	-38.6001	385.27	521.09	302.06	532.23
176.1612	-38.6001	384.53	526.79	302.06	538.10
176.1633	-38.6001	383.81	532.53	302.05	544.00
176.1654	-38.6001	383.12	538.32	302.03	549.95
176.1675	-38.6001	382.44	544.16	302.02	555.93
176.1696	-38.6001	381.79	550.05	301.99	561.95
176.1717	-38.6001	381.16	555.98	301.97	568.01
176.1738	-38.6001	380.55	561.95	301.94	574.11
176.1759	-38.6001	379.96	567.97	301.91	580.24
176.1780	-38.6001	379.39	574.03	301.88	586.41
175.9700	-38.5991	341.20	496.37	292.66	506.13
175.9721	-38.5991	340.87	488.58	292.42	498.30
175.9742	-38.5991	340.53	480.81	292.18	490.49
175.9763	-38.5991	340.18	473.06	291.92	482.70
175.9784	-38.5991	339.81	465.35	291.66	474.95
175.9805	-38.5991	339.43	457.68	291.40	467.25
175.9826	-38.5991	339.03	450.07	291.13	459.60
175.9847	-38.5991	338.61	442.52	290.86	452.02
175.9868	-38.5991	338.17	435.05	290.58	444.53
175.9889	-38.5991	337.71	427.68	290.31	437.14
175.9910	-38.5991	337.22	420.43	290.05	429.87
175.9931	-38.5991	336.70	413.31	289.79	422.75
175.9952	-38.5991	336.16	406.36	289.56	415.81
175.9973	-38.5991	335.58	399.59	289.35	409.07
175.9994	-38.5991	334.96	393.04	289.17	402.56
176.0015	-38.5991	334.30	386.73	289.03	396.31
176.0036	-38.5991	333.59	380.68	288.94	390.35
176.0057	-38.5991	332.83	374.92	288.91	384.70
176.0078	-38.5991	332.01	369.46	288.93	379.38
176.0099	-38.5991	331.13	364.29	289.02	374.39
176.0120	-38.5991	330.17	359.42	289.15	369.72
176.0141	-38.5991	329.13	354.82	289.34	365.37
176.0162	-38.5991	328.01	350.48	289.56	361.31
176.0183	-38.5991	326.81	346.36	289.80	357.49
176.0204	-38.5991	325.53	342.44	290.04	353.90
176.0225	-38.5991	324.18	338.67	290.27	350.50
176.0246	-38.5991	322.76	335.05	290.48	347.25
176.0267	-38.5991	321.31	331.56	290.66	344.15
176.0288	-38.5991	319.83	328.20	290.79	341.18
176.0309	-38.5991	318.38	324.99	290.89	338.36
176.0330	-38.5991	316.98	321.97	290.94	335.71
176.0351	-38.5991	315.68	319.18	290.96	333.27
176.0372	-38.5991	314.55	316.70	290.95	331.10
176.0393	-38.5991	313.64	314.61	290.93	329.28
176.0414	-38.5991	313.02	313.00	290.91	327.88
176.0435	-38.5991	312.75	311.95	290.91	326.98
176.0456	-38.5991	312.88	311.53	290.93	326.64
176.0477	-38.5991	313.46	311.79	290.99	326.91
176.0498	-38.5991	314.50	312.75	291.11	327.80
176.0519	-38.5991	316.00	314.38	291.28	329.31
176.0540	-38.5991	317.93	316.64	291.50	331.38
176.0561	-38.5991	320.26	319.44	291.78	333.95
176.0582	-38.5991	322.94	322.69	292.11	336.95
176.0603	-38.5991	325.90	326.31	292.48	340.27
176.0624	-38.5991	329.10	330.20	292.88	343.85
176.0645	-38.5991	332.48	334.28	293.32	347.60
176.0666	-38.5991	336.01	338.47	293.79	351.46
176.0687	-38.5991	339.63	342.73	294.27	355.37
176.0708	-38.5991	343.33	347.00	294.78	359.29
176.0729	-38.5991	347.06	351.24	295.30	363.19
176.0751	-38.5991	350.79	355.44	295.83	367.04
176.0772	-38.5991	354.51	359.58	296.37	370.83
176.0793	-38.5991	358.17	363.63	296.91	374.54
176.0814	-38.5991	361.77	367.59	297.45	378.17
176.0835	-38.5991	365.26	371.46	297.97	381.71
176.0856	-38.5991	368.64	375.23	298.47	385.17
176.0877	-38.5991	371.86	378.90	298.94	388.55
176.0898	-38.5991	374.92	382.48	299.37	391.86
176.0919	-38.5991	377.80	385.98	299.77	395.09
176.0940	-38.5991	380.48	389.40	300.12	398.28
176.0961	-38.5991	382.95	392.75	300.43	401.41
176.0982	-38.5991	385.20	396.06	300.68	404.52
176.1003	-38.5991	387.23	399.32	300.89	407.61
176.1024	-38.5991	389.05	402.56	301.06	410.70
176.1045	-38.5991	390.64	405.80	301.18	413.81
176.1066	-38.5991	392.02	409.05	301.27	416.96
176.1087	-38.5991	393.19	412.33	301.33	420.16
176.1108	-38.5991	394.15	415.66	301.37	423.45
176.1129	-38.5991	394.91	419.07	301.39	426.83
176.1150	-38.5991	395.48	422.56	301.40	430.32
176.1171	-38.5991	395.87	426.17	301.41	433.96
176.1192	-38.5991	396.08	429.91	301.42	437.75
176.1213	-38.5991	396.13	433.79	301.43	441.71
176.1234	-38.5991	396.04	437.81	301.45	445.84
176.1255	-38.5991	395.81	441.99	301.48	450.14
176.1276	-38.5991	395.46	446.32	301.52	454.61
176.1297	-38.5991	395.01	450.79	301.57	459.25
176.1318	-38.5991	394.48	455.40	301.62	464.03
176.1339	-38.5991	393.88	460.13	301.67	468.94
176.1360	-38.5991	393.22	464.97	301.72	473.98
176.1381	-38.5991	392.53	469.92	301.77	479.13
176.1402	-38.5991	391.79	474.96	301.82	484.38
176.1423	-38.5991	391.04	480.09	301.86	489.71
176.1444	-38.5991	390.27	485.30	301.90	495.12
176.1465	-38.5991	389.50	490.58	301.94	500.59
176.1486	-38.5991	388.72	495.92	301.97	506.13
176.1507	-38.5991	387.95	501.33	301.99	511.73
176.1528	-38.5991	387.19	506.79	302.01	517.38
176.1549	-38.5991	386.43	512.30	302.02	523.08
176.1570	-38.5991	385.69	517.87	302.02	528.83
176.1591	-38.5991	384.97	523.49	302.02	534.62
176.1612	-38.5991	384.26	529.16	302.02	540.45
176.1633	-38.5991	383.57	534.88	302.01	546.32
176.1654	-38.5991	382.90	540.65	302.00	552.24
176.1675	-38.5991	382.24	546.46	301.98	558.19
176.1696	-38.5991	381.61	552.31	301.96	564.18
176.1717	-38.5991	381.00	558.22	301.94	570.21
176.1738	-38.5991	380.41	564.17	301.91	576.28
176.1759	-38.5991	379.83	570.16	301.89	582.39
176.1780	-38.5991	379.28	576.20	301.86	588.53
175.9700	-38.5981	341.23	498.96	292.74	508.77
175.9721	-38.5981	340.91	491.26	292.51	501.03
175.9742	-38.5981	340.57	483.58	292.28	493.32
175.9763	-38.5981	340.22	475.94	292.04	485.64
175.9784	-38.5981	339.86	468.33	291.79	478.00
175.9805	-38.5981	339.48	460.78	291.54	470.42
175.9826	-38.5981	339.08	453.29	291.29	462.89
175.9847	-38.5981	338.66	445.86	291.03	455.45
175.9868	-38.5981	338.23	438.53	290.78	448.09
175.9889	-38.5981	337.77	431.29	290.53	440.85
175.9910	-38.5981	337.28	424.18	290.28	433.73
175.9931	-38.5981	336.77	417.21	290.05	426.76
175.9952	-38.5981	336.23	410.40	289.84	419.97
175.9973	-38.5981	335.66	403.78	289.65	413.38
175.9994	-38.5981	335.05	397.37	289.50	407.01
176.0015	-38.5981	334.40	391.19	289.38	400.90
176.0036	-38.5981	333.71	385.26	289.30	395.07
176.0057	-38.5981	332.97	379.61	289.27	389.52
176.0078	-38.5981	332.17	374.23	289.30	384.29
176.0099	-38.5981	331.32	369.14	289.37	379.36
176.0120	-38.5981	330.40	364.32	289.49	374.75
176.0141	-38.5981	329.41	359.77	289.65	370.43
176.0162	-38.5981	328.35	355.46	289.85	366.38
176.0183	-38.5981	327.22	351.37	290.05	362.58
176.0204	-38.5981	326.03	347.48	290.27	359.00
176.0225	-38.5981	324.78	343.76	290.47	355.61
176.0246	-38.5981	323.48	340.20	290.66	352.39
176.0267	-38.5981	322.16	336.78	290.82	349.34
176.0288	-38.5981	320.83	333.53	290.95	346.44
176.0309	-38.5981	319.54	330.45	291.04	343.71
176.0330	-38.5981	318.31	327.57	291.11	341.17
176.0351	-38.5981	317.19	324.95	291.14	338.86
176.0372	-38.5981	316.23	322.64	291.16	336.84
176.0393	-38.5981	315.48	320.71	291.16	335.15
176.0414	-38.5981	315.00	319.24	291.17	333.87
176.0435	-38.5981	314.85	318.30	291.18	333.06
176.0456	-38.5981	315.06	317.94	291.23	332.77
176.0477	-38.5981	315.67	318.20	291.31	333.03
176.0498	-38.5981	316.70	319.09	291.43	333.87
176.0519	-38.5981	318.13	320.59	291.60	335.26
176.0540	-38.5981	319.96	322.67	291.83	337.17
176.0561	-38.5981	322.15	325.25	292.09	339.55
176.0582	-38.5981	324.66	328.26	292.41	342.32
176.0603	-38.5981	327.44	331.62	292.76	345.42
176.0624	-38.5981	330.45	335.25	293.15	348.76
176.0645	-38.5981	333.64	339.08	293.56	352.28
176.0666	-38.5981	336.97	343.03	294.00	355.93
176.0687	-38.5981	340.40	347.07	294.47	359.64
176.0708	-38.5981	343.90	351.14	294.95	363.38
176.0729	-38.5981	347.44	355.20	295.44	367.12
176.0751	-38.5981	350.99	359.24	295.95	370.82
176.0772	-38.5981	354.53	363.22	296.46	374.48
176.0793	-38.5981	358.02	367.15	296.97	378.09
176.0814	-38.5981	361.44	371.00	297.47	381.62
176.0835	-38.5981	364.78	374.77	297.97	385.09
176.0856	-38.5981	368.00	378.46	298.44	388.49
176.0877	-38.5981	371.09	382.07	298.88	391.82
176.0898	-38.5981	374.02	385.60	299.30	395.08
176.0919	-38.5981	376.78	389.05	299.68	398.29
176.0940	-38.5981	379.36	392.45	300.01	401.45
176.0961	-38.5981	381.74	395.78	300.31	404.58
176.0982	-38.5981	383.93	399.08	300.56	407.69
176.1003	-38.5981	385.90	402.34	300.77	410.78
176.1024	-38.5981	387.67	405.59	300.94	413.89
176.1045	-38.5981	389.24	408.83	301.08	417.02
176.1066	-38.5981	390.60	412.10	301.18	420.18
176.1087	-38.5981	391.76	415.39	301.25	423.41
176.1108	-38.5981	392.72	418.75	301.30	426.71
176.1129	-38.5981	393.49	422.17	301.33	430.11
176.1150	-38.5981	394.09	425.68	301.36	433.62
176.1171	-38.5981	394.50	429.30	301.38	437.26
176.1192	-38.5981	394.76	433.04	301.40	441.05
176.1213	-38.5981	394.86	436.91	301.42	444.99
176.1234	-38.5981	394.81	440.92	301.44	449.10
176.1255	-38.5981	394.64	445.07	301.48	453.37
176.1276	-38.5981	394.36	449.37	301.51	457.80
176.1297	-38.5981	393.98	453.80	301.56	462.38
176.1318	-38.5981	393.51	458.36	301.60	467.10
176.1339	-38.5981	392.98	463.05	301.65	471.96
176.1360	-38.5981	392.39	467.85	301.70	476.94
176.1381	-38.5981	391.75	472.75	301.75	482.03
176.1402	-38.5981	391.08	477.74	301.79	487.22
176.1423	-38.5981	390.39	482.83	301.83	492.49
176.1444	-38.5981	389.67	487.99	301.87	497.84
176.1465	-38.5981	388.95	493.23	301.90	503.27
176.1486	-38.5981	388.22	498.53	301.93	508.76
176.1507	-38.5981	387.49	503.90	301.95	514.31
176.1528	-38.5981	386.77	509.32	301.97	519.92
176.1549	-38.5981	386.05	514.80	301.98	525.58
176.1570	-38.5981	385.35	520.34	301.98	531.28
176.1591	-38.5981	384.66	525.93	301.99	537.04
